Date,pA,pB,beta,spread,z,trade_ok,position,turnover,pnl,cost,net_pnl,equity
2018-12-17,76.04550170898438,81.37017059326172,0.9386747594404987,-0.3346235982779149,-1.3224332549238704,0,0.0,0.0,-0.0,0.0,-0.0,2954.1810855895933
2018-12-18,77.5739974975586,80.98387908935547,0.95561499877137,0.18458798108339636,0.7846683779676287,0,0.0,0.0,0.0,0.0,0.0,2954.1810855895933
2018-12-19,74.75399780273438,79.95658874511719,0.9374386167052324,-0.2003961469574307,-0.7608898839721716,0,0.0,0.0,-0.0,0.0,-0.0,2954.1810855895933
2018-12-20,73.04149627685547,79.2662582397461,0.9234302882723754,-0.15536741974581503,-0.55449136351074,0,0.0,0.0,0.0,0.0,0.0,2954.1810855895933
2018-12-21,68.87249755859375,77.3924560546875,0.8941952667043657,-0.33147032413343425,-1.2327701949575554,0,0.0,0.0,-0.0,0.0,-0.0,2954.1810855895933
2018-12-24,67.197998046875,75.7241439819336,0.8883022568836669,-0.06792995286035364,-0.14387584785606955,0,0.0,0.0,0.0,0.0,0.0,2954.1810855895933
2018-12-26,73.54499816894531,78.86357116699219,0.9271366372223078,0.4276919978380249,1.818625946745914,0,0.0,0.0,0.0,0.0,0.0,2954.1810855895933
2018-12-27,73.08200073242188,79.75114440917969,0.9176787494927295,-0.10392973960823326,-0.30013837969382395,0,0.0,0.0,-0.0,0.0,-0.0,2954.1810855895933
2018-12-28,73.9010009765625,79.57857513427734,0.9273172636351219,0.10641443906247616,0.5198923950168584,0,0.0,0.0,0.0,0.0,0.0,2954.1810855895933
2018-12-31,75.09850311279297,80.22781372070312,0.9350153319524572,0.08426723490983079,0.41397187574241495,0,0.0,0.0,-0.0,0.0,-0.0,2954.1810855895933
2019-01-02,76.95649719238281,81.61669921875,0.9419813852306158,0.075085804354174,0.35569776350775134,0,0.0,0.0,-0.0,0.0,-0.0,2954.1810855895933
2019-01-03,75.01399993896484,80.45679473876953,0.9335071660546119,-0.09299450746151194,-0.32257331200053085,0,0.0,0.0,-0.0,0.0,-0.0,2954.1810855895933
2019-01-04,78.76950073242188,83.42288970947266,0.9430164046525108,0.1003472128720233,0.4416134474988268,0,0.0,0.0,0.0,0.0,0.0,2954.1810855895933
2019-01-07,81.47550201416016,83.48087310791016,0.972256957936541,0.31064228037703856,1.2613613189965969,0,0.0,0.0,0.0,0.0,0.0,2954.1810855895933
2019-01-08,82.8290023803711,83.32344055175781,0.9915951906642646,0.2058794596482869,0.8136641030892062,1,0.0,0.0,-0.0,0.0,-0.0,2954.1810855895933
2019-01-09,82.97100067138672,83.1825942993164,0.9967904739627127,0.055383074323074766,0.20713232390945663,1,0.0,0.0,-0.0,0.0,-0.0,2954.1810855895933
2019-01-10,82.81099700927734,83.17431640625,0.995763433043455,-0.01094583645271996,-0.029133016651193114,1,0.0,0.0,-0.0,0.0,-0.0,2954.1810855895933
2019-01-11,82.02799987792969,82.77661895751953,0.9915068194858008,-0.045582312428550154,-0.1727934697881702,1,0.0,0.0,-0.0,0.0,-0.0,2954.1810855895933
2019-01-14,80.8604965209961,83.6299819946289,0.9696513535642461,-0.23142871864935444,-0.9163134256386202,1,0.0,0.0,-0.0,0.0,-0.0,2954.1810855895933
2019-01-15,83.72799682617188,84.24308776855469,0.9911922321290431,0.22690261941527012,0.9512962964003645,1,0.0,0.0,0.0,0.0,0.0,2954.1810855895933
2019-01-16,84.18900299072266,84.92247009277344,0.9913443520657755,0.0015919007769724658,0.016488711837332783,0,0.0,0.0,-0.0,0.0,-0.0,2954.1810855895933
2019-01-17,84.66100311279297,85.27045440673828,0.9926882118513731,0.01402820401391125,0.06420617075062808,1,0.0,0.0,0.0,0.0,0.0,2954.1810855895933
2019-01-18,84.80999755859375,86.65406036376953,0.9802007443339488,-0.12837690953206504,-0.49882565061893547,1,0.0,0.0,-0.0,0.0,-0.0,2954.1810855895933
2019-01-22,81.6084976196289,85.28701782226562,0.9594216919179525,-0.217717318045743,-0.8479279013822927,1,0.0,0.0,-0.0,0.0,-0.0,2954.1810855895933
2019-01-23,82.0009994506836,85.07159423828125,0.9634142595903757,0.04181247543698419,0.1960653723680045,1,0.0,0.0,0.0,0.0,0.0,2954.1810855895933
2019-01-24,82.74649810791016,85.1213150024414,0.971150104668356,0.08092413378108176,0.39907846847068196,1,0.0,0.0,0.0,0.0,0.0,2954.1810855895933
2019-01-25,83.52850341796875,85.65984344482422,0.9746890511630287,0.03679188795945265,0.1717678039228724,1,0.0,0.0,-0.0,0.0,-0.0,2954.1810855895933
2019-01-28,81.89450073242188,86.06582641601562,0.9540211505373185,-0.21411800693049088,-1.1247108228568998,1,0.0,0.0,-0.0,0.0,-0.0,2954.1810855895933
2019-01-29,79.69400024414062,86.30609130859375,0.9266654814605814,-0.28287541131830096,-1.467651799483857,1,0.0,0.0,-0.0,0.0,-0.0,2954.1810855895933
2019-01-30,83.52149963378906,86.50492858886719,0.961370195530936,0.3582395219201686,1.71412120408127,1,0.0,0.0,0.0,0.0,0.0,2954.1810855895933
2019-01-31,85.9365005493164,85.75098419189453,0.9977443314709373,0.37894215379968443,1.8091667182867006,1,0.0,0.0,0.0,0.0,0.0,2954.1810855895933
2019-02-01,81.3115005493164,86.06582641601562,0.9504533232130166,-0.4900501828602728,-2.314672293297491,0,0.0,0.0,-0.0,0.0,-0.0,2954.1810855895933
2019-02-04,81.66549682617188,86.37236022949219,0.9460337014730372,-0.045666826697171814,-0.24235107875180265,0,0.0,0.0,0.0,0.0,0.0,2954.1810855895933
2019-02-05,82.94049835205078,85.99125671386719,0.9625300893176201,0.17132634671780522,0.7721419815261894,0,0.0,0.0,0.0,0.0,0.0,2954.1810855895933
2019-02-06,82.01300048828125,85.94979858398438,0.9550946737665241,-0.07719435058776014,-0.3754540121912935,0,0.0,0.0,-0.0,0.0,-0.0,2954.1810855895933
2019-02-07,80.71849822998047,84.82305145263672,0.9519948138564417,-0.03260684840779504,-0.1580358061431749,0,0.0,0.0,0.0,0.0,0.0,2954.1810855895933
2019-02-08,79.41100311279297,83.97798156738281,0.9463316131670501,-0.060015654381203376,-0.29779946045438266,0,0.0,0.0,-0.0,0.0,-0.0,2954.1810855895933
2019-02-11,79.55000305175781,83.58028411865234,0.9511649979207304,0.051362281825802825,0.22681458221955758,0,0.0,0.0,0.0,0.0,0.0,2954.1810855895933
2019-02-12,81.90049743652344,85.00531768798828,0.9621286943825093,0.11444211380884894,0.5202502410892799,0,0.0,0.0,0.0,0.0,0.0,2954.1810855895933
2019-02-13,82.0,85.41130065917969,0.9602852771533816,-0.019214525531168647,-0.13705437154836972,0,0.0,0.0,-0.0,0.0,-0.0,2954.1810855895933
2019-02-14,81.13249969482422,84.85619354248047,0.9565765775843139,-0.038947510873910574,-0.23985927890816167,0,0.0,0.0,-0.0,0.0,-0.0,2954.1810855895933
2019-02-15,80.39749908447266,87.4494400024414,0.9232395741699566,-0.33928466478251096,-1.6720253778447327,0,0.0,0.0,-0.0,0.0,-0.0,2954.1810855895933
2019-02-19,81.37899780273438,87.14289093017578,0.9327374067655344,0.09756369847040958,0.41492869495988,0,0.0,0.0,0.0,0.0,0.0,2954.1810855895933
2019-02-20,81.1050033569336,87.5654296875,0.9269025019343098,-0.05961250336304147,-0.3730957334452192,0,0.0,0.0,-0.0,0.0,-0.0,2954.1810855895933
2019-02-21,80.97200012207031,87.3831558227539,0.9266601012591401,-0.002483900986035792,-0.06979469644816143,0,0.0,0.0,0.0,0.0,0.0,2954.1810855895933
2019-02-22,81.5780029296875,86.99373626708984,0.9365732485806175,0.10199674785367563,0.4534513466351326,0,0.0,0.0,0.0,0.0,0.0,2954.1810855895933
2019-02-25,81.6500015258789,87.90513610839844,0.9296441594618424,-0.07049484399200878,-0.4014601473078139,0,0.0,0.0,-0.0,0.0,-0.0,2954.1810855895933
2019-02-26,81.81999969482422,87.23402404785156,0.937063175517897,0.07620810733983774,0.34141803584764535,0,0.0,0.0,0.0,0.0,0.0,2954.1810855895933
2019-02-27,82.05449676513672,87.1263198852539,0.941289516844411,0.04340521591447555,0.20922993852209493,0,0.0,0.0,-0.0,0.0,-0.0,2954.1810855895933
2019-02-28,81.99150085449219,86.46349334716797,0.9475318691134004,0.06458539317605982,0.3228136004291853,1,0.0,0.0,0.0,0.0,0.0,2954.1810855895933
2019-03-01,83.58650207519531,86.52149200439453,0.964100781283418,0.17106403595154518,0.8648756744436927,1,0.0,0.0,0.0,0.0,0.0,2954.1810855895933
2019-03-04,84.80850219726562,86.32266998291016,0.9804938283662616,0.1696570309246681,0.8849794809104591,1,0.0,0.0,-0.0,0.0,-0.0,2954.1810855895933
2019-03-05,84.62149810791016,86.25637817382812,0.9809870700719628,0.00510640814729868,-0.00182742615712515,1,0.0,0.0,-0.0,0.0,-0.0,2954.1810855895933
2019-03-06,83.44750213623047,85.93325805664062,0.9721427676050761,-0.09189318027335958,-0.4947215731456909,1,0.0,0.0,-0.0,0.0,-0.0,2954.1810855895933
2019-03-07,81.29750061035156,85.3118667602539,0.9550412532228196,-0.17885153513954322,-0.9711622747932729,1,0.0,0.0,-0.0,0.0,-0.0,2954.1810855895933
2019-03-08,81.04000091552734,85.34500122070312,0.9501553230978269,-0.051006294114259276,-0.24956763894843628,1,0.0,0.0,0.0,0.0,0.0,2954.1810855895933
2019-03-11,83.53099822998047,86.45520782470703,0.9644701787218964,0.14752848784657147,0.8478267755565198,1,0.0,0.0,0.0,0.0,0.0,2954.1810855895933
2019-03-12,83.65499877929688,86.19837188720703,0.9698475118663633,0.055722277557649136,0.3412570184297059,1,0.0,0.0,-0.0,0.0,-0.0,2954.1810855895933
2019-03-13,84.54049682617188,86.48836517333984,0.9766646566555599,0.07036734945123158,0.4124806108131449,1,0.0,0.0,0.0,0.0,0.0,2954.1810855895933
2019-03-14,84.31099700927734,87.27545166015625,0.9671492972348472,-0.09739472969665997,-0.5465375491528499,1,0.0,0.0,-0.0,0.0,-0.0,2954.1810855895933
2019-03-15,85.61799621582031,88.2779541015625,0.9695883124441729,0.024723672462172885,0.11338112636274,1,0.0,0.0,0.0,0.0,0.0,2954.1810855895933
2019-03-18,87.10749816894531,88.80817413330078,0.9797002320488118,0.10210936271924709,0.5763802744820969,1,0.0,0.0,0.0,0.0,0.0,2954.1810855895933
2019-03-19,88.09249877929688,88.48506164550781,0.9939316537149118,0.14439512891138406,0.796336023185377,1,0.0,0.0,0.0,0.0,0.0,2954.1810855895933
2019-03-20,89.8635025024414,86.5960693359375,1.0330514323436149,0.40530903962418563,2.2048677407517348,1,-1.0,1.0,0.0,0.0006099154297030845,-0.0006099154297030845,2952.379284963355
2019-03-21,90.96299743652344,85.2290267944336,1.0635281403551524,0.3195290655600189,1.671407156815473,1,-1.0,0.0,0.08577997406416671,0.0,0.08577997406416671,3205.6343034550946
2019-03-22,88.2385025024414,82.65235137939453,1.0671180026153329,0.03869038700126737,0.04088990439987068,1,0.0,1.0,0.28083867855875155,0.0006201354007845998,0.28021854315796696,4103.9124778664855
2019-03-25,88.71299743652344,81.96468353271484,1.0805604726363067,0.14520025892777255,0.7138628373325093,1,0.0,0.0,0.0,0.0,0.0,4103.9124778664855
2019-03-26,89.18800354003906,82.78490447998047,1.0777133630492903,-0.03039427679495077,-0.35475995136782656,1,0.0,0.0,-0.0,0.0,-0.0,4103.9124778664855
2019-03-27,88.28500366210938,82.50321960449219,1.0709583118335129,-0.07250512634716699,-0.5912819328840518,1,0.0,0.0,-0.0,0.0,-0.0,4103.9124778664855
2019-03-28,88.6709976196289,83.43942260742188,1.0636305147153047,-0.07771839585105056,-0.6052708358440454,1,0.0,0.0,-0.0,0.0,-0.0,4103.9124778664855
2019-03-29,89.0374984741211,83.87028503417969,1.0618358766394136,-0.01897915914457826,-0.240981511978547,1,0.0,0.0,0.0,0.0,0.0,4103.9124778664855
2019-04-01,90.70950317382812,86.69548034667969,1.0479416363372298,-0.14230036371353094,-0.9773540991767282,1,0.0,0.0,-0.0,0.0,-0.0,4103.9124778664855
2019-04-02,90.6989974975586,87.1097412109375,1.0419137572443637,-0.061840260113484646,-0.4767914511231067,1,0.0,0.0,0.0,0.0,0.0,4103.9124778664855
2019-04-03,91.03500366210938,87.28375244140625,1.0428658641805701,0.009757743379296357,-0.01603843660711842,1,0.0,0.0,0.0,0.0,0.0,4103.9124778664855
2019-04-04,90.94300079345705,88.12694549560547,1.0330818925009957,-0.09935083947515011,-0.665083720787386,1,0.0,0.0,-0.0,0.0,-0.0,4103.9124778664855
2019-04-05,91.86399841308594,87.918212890625,1.0436540110882424,0.10780288207513422,0.6201794568379249,1,0.0,0.0,0.0,0.0,0.0,4103.9124778664855
2019-04-08,92.49299621582033,88.20208740234375,1.0481327163090628,0.045502762672398944,0.2265848006792036,1,0.0,0.0,-0.0,0.0,-0.0,4103.9124778664855
2019-04-09,91.79199981689452,87.55088806152344,1.0484093197382864,0.0028328218298696584,-0.04391128225996409,1,0.0,0.0,-0.0,0.0,-0.0,4103.9124778664855
2019-04-10,92.3665008544922,87.94326782226562,1.050100623832196,0.017220452489183913,0.020262557359225906,1,0.0,0.0,0.0,0.0,0.0,4103.9124778664855
2019-04-11,92.20349884033205,88.68629455566406,1.0407269552333536,-0.09471846351254953,-0.664341085942846,1,0.0,0.0,-0.0,0.0,-0.0,4103.9124778664855
2019-04-12,92.15299987792967,92.84384155273438,0.9971015939125039,-0.421742519261727,-2.564346866160826,1,1.0,1.0,-0.0,0.0005991304781737512,-0.0005991304781737512,4101.4536988212385
2019-04-15,92.24349975585938,91.78358459472656,1.0042436713789198,0.0704157901335094,0.4104901592300195,1,0.0,1.0,0.4921583093952364,0.000601273101413676,0.49155703629382275,6117.552123510144
2019-04-16,93.1520004272461,92.75202178955078,1.0043058194712333,0.0006051762776024816,-0.024917932905377815,1,0.0,0.0,-0.0,0.0,-0.0,6117.552123510144
2019-04-17,93.24099731445312,95.42355346679688,0.9795842510009249,-0.23441283616580222,-1.4489836990945293,1,0.0,0.0,-0.0,0.0,-0.0,6117.552123510144
2019-04-18,93.08450317382812,94.72225189208984,0.9824223960485556,0.027241510886383935,0.13993821921183763,1,0.0,0.0,0.0,0.0,0.0,6117.552123510144
2019-04-22,94.3655014038086,94.8391342163086,0.9938519788629844,0.10944018927813204,0.6348660143608014,1,0.0,0.0,0.0,0.0,0.0,6117.552123510144
2019-04-23,96.1884994506836,94.95600128173828,1.0112292064514834,0.16621762674535034,0.9585602721510917,1,0.0,0.0,0.0,0.0,0.0,6117.552123510144
2019-04-24,95.0875015258789,94.7974090576172,1.0038101375985566,-0.07109870423447262,-0.48924840040348855,1,0.0,0.0,-0.0,0.0,-0.0,6117.552123510144
2019-04-25,95.1125030517578,94.84748840332033,1.0028872823183086,-0.008836827765421162,-0.1415411727033464,1,0.0,0.0,0.0,0.0,0.0,6117.552123510144
2019-04-26,97.53150177001952,95.5654525756836,1.0189730065948455,0.1528852323780825,0.9233497766428763,1,0.0,0.0,0.0,0.0,0.0,6117.552123510144
2019-04-29,96.92150115966795,96.94296264648438,1.001472156797065,-0.16417672820406892,-1.1157529766905079,1,0.0,0.0,-0.0,0.0,-0.0,6117.552123510144
2019-04-30,96.32599639892578,96.88452911376952,0.9948756724795358,-0.06206465599882449,-0.5255982701445219,1,0.0,0.0,0.0,0.0,0.0,6117.552123510144
2019-05-01,95.57599639892578,96.1415023803711,0.994185993383766,-0.0065386505111604265,-0.11657589233512335,1,0.0,0.0,0.0,0.0,0.0,6117.552123510144
2019-05-02,95.04100036621094,96.35022735595705,0.987106067671668,-0.06689367839899774,-0.5429936785187629,1,0.0,0.0,-0.0,0.0,-0.0,6117.552123510144
2019-05-03,98.1230010986328,96.94296264648438,1.0099581281240326,0.21466800939141706,1.5182778016635339,1,0.0,0.0,0.0,0.0,0.0,6117.552123510144
2019-05-06,97.52749633789062,96.08306884765624,1.0145770363346314,0.043821104499215835,0.2417179972522626,1,0.0,0.0,-0.0,0.0,-0.0,6117.552123510144
2019-05-07,96.0500030517578,94.51353454589844,1.0161012761590336,0.014679985369497217,0.01629985813417402,1,0.0,0.0,-0.0,0.0,-0.0,6117.552123510144
2019-05-08,95.88849639892578,94.01262664794922,1.019594588428633,0.03373102471525158,0.16025369574310383,1,0.0,0.0,0.0,0.0,0.0,6117.552123510144
2019-05-09,94.99349975585938,93.93749237060548,1.0120200918724636,-0.07312990330963487,-0.6127030585994048,1,0.0,0.0,-0.0,0.0,-0.0,6117.552123510144
2019-05-10,94.4990005493164,93.92916870117188,1.0066214913297427,-0.05211932802021124,-0.4513918878199016,1,0.0,0.0,0.0,0.0,0.0,6117.552123510144
2019-05-13,91.13400268554688,91.37448120117188,0.9982747327109651,-0.0828331121560808,-0.6726975160891548,1,0.0,0.0,-0.0,0.0,-0.0,6117.552123510144
2019-05-14,92.00599670410156,92.100830078125,0.9989034400282232,0.00616070960765569,-0.05819075098597411,1,0.0,0.0,0.0,0.0,0.0,6117.552123510144
2019-05-15,93.55750274658205,91.75017547607422,1.017682376764906,0.18496609949364995,1.3240873031252323,1,0.0,0.0,0.0,0.0,0.0,6117.552123510144
2019-05-16,95.37850189208984,92.92733001708984,1.0255540606153524,0.0765012509204297,0.46191681124585116,1,0.0,0.0,-0.0,0.0,-0.0,6117.552123510144
2019-05-17,93.4499969482422,92.47650909423828,1.0119650870961858,-0.1330016316598659,-1.1423514617356512,1,0.0,0.0,-0.0,0.0,-0.0,6117.552123510144
2019-05-20,92.94850158691406,92.96070861816406,1.001014669167103,-0.10653139603688544,-0.9084344765124825,1,0.0,0.0,0.0,0.0,0.0,6117.552123510144
2019-05-21,92.8759994506836,93.2779769897461,0.9961922390063893,-0.046797296718025905,-0.452939057651683,1,0.0,0.0,0.0,0.0,0.0,6117.552123510144
2019-05-22,92.98400115966795,92.51825714111328,1.0041880248780997,0.07827525596927387,0.5099598257601634,1,0.0,0.0,0.0,0.0,0.0,6117.552123510144
2019-05-23,90.77400207519533,90.69828033447266,1.001167025984084,-0.03012550913938128,-0.31521847323860486,1,0.0,0.0,-0.0,0.0,-0.0,6117.552123510144
2019-05-24,91.16400146484376,91.5915756225586,0.995897835644631,-0.051850460943882126,-0.4673247488807853,1,0.0,0.0,-0.0,0.0,-0.0,6117.552123510144
2019-05-28,91.82150268554688,90.59808349609376,1.011759177516604,0.15806024295844168,1.151825403393155,1,0.0,0.0,0.0,0.0,0.0,6117.552123510144
2019-05-29,90.95950317382812,90.34765625,1.0072679362562826,-0.04479408270141505,-0.3892505687676597,1,0.0,0.0,-0.0,0.0,-0.0,6117.552123510144
2019-05-30,90.81600189208984,89.37921905517578,1.0151828154116807,0.07975465235915635,0.5712674345984943,1,0.0,0.0,0.0,0.0,0.0,6117.552123510144
2019-05-31,88.75350189208984,88.46086120605469,1.0045316203686114,-0.1082303544311145,-0.8877819064850105,1,0.0,0.0,-0.0,0.0,-0.0,6117.552123510144
2019-06-03,84.6344985961914,88.87831115722656,0.9575835249009859,-0.4739078889922297,-3.37436184927848,1,1.0,1.0,-0.0,0.0005872750574702957,-0.0005872750574702957,6113.959437735232
2019-06-04,86.47799682617188,91.61661529541016,0.9452329471562496,-0.12104645798901004,-0.8553098029598756,1,1.0,0.0,0.35286143100321965,0.0,0.35286143100321965,8271.339914030126
2019-06-05,86.92500305175781,91.94221496582033,0.9454117198869016,0.0017554707103926148,0.02999710809765097,1,0.0,1.0,0.12280192869940265,0.0005836235159660706,0.12221830518343658,9282.249059919
2019-06-06,87.71800231933594,92.1425552368164,0.9513495952172824,0.058219692504565046,0.4324123981037342,1,0.0,0.0,0.0,0.0,0.0,9282.249059919
2019-06-07,90.20149993896484,91.13240814208984,0.9860129334290146,0.3437668563326213,2.3272925377772773,1,-1.0,1.0,0.0,0.0005958038800287044,-0.0005958038800287044,9276.718659913708
2019-06-10,93.03150177001952,92.11751556396484,1.007624581844801,0.21162866929748247,1.3748948755433663,1,-1.0,0.0,0.1321381870351388,0.0,0.1321381870351388,10502.527445269747
2019-06-11,93.18499755859376,92.40135955810548,1.0083988510439925,0.007572745297352412,0.003767044575600367,1,0.0,1.0,0.20405592400013006,0.0006025196553131977,0.20345340434481687,12639.30240823475
2019-06-12,92.76599884033205,91.2242202758789,1.0160677017563462,0.07601500010508744,0.4680406777001379,1,0.0,0.0,0.0,0.0,0.0,12639.30240823475
2019-06-13,93.51499938964844,91.44965362548828,1.0219499322020076,0.05803206718361764,0.358772980362702,1,0.0,0.0,-0.0,0.0,-0.0,12639.30240823475
2019-06-14,93.4834976196289,91.68338775634766,1.0198585449935036,-0.020588817635015744,-0.13505489673945628,1,0.0,0.0,-0.0,0.0,-0.0,12639.30240823475
2019-06-17,94.30149841308594,91.1824951171875,1.0328005595271605,0.1281664369721085,1.0055787882453262,1,0.0,0.0,0.0,0.0,0.0,12639.30240823475
2019-06-18,95.06849670410156,92.42642211914062,1.0289882923069154,-0.037209556311054826,-0.2323955412892258,1,0.0,0.0,-0.0,0.0,-0.0,12639.30240823475
2019-06-19,95.4394989013672,91.75853729248048,1.039036566914708,0.0990233278730841,0.8060467085338568,1,0.0,0.0,0.0,0.0,0.0,12639.30240823475
2019-06-20,95.90950012207033,91.99230194091795,1.0422399365877615,0.03144918060579016,0.2852551986497866,1,0.0,0.0,-0.0,0.0,-0.0,12639.30240823475
2019-06-21,95.56500244140624,91.36615753173828,1.0455932858388297,0.03316157332787384,0.2853022855868791,1,0.0,0.0,0.0,0.0,0.0,12639.30240823475
2019-06-24,95.69499969482422,90.7149658203125,1.0539780850557576,0.08341373363273874,0.6460877304215984,1,0.0,0.0,0.0,0.0,0.0,12639.30240823475
2019-06-25,93.91349792480467,89.963623046875,1.0449145714781647,-0.09080269984386291,-0.6647779497969488,1,0.0,0.0,-0.0,0.0,-0.0,12639.30240823475
2019-06-26,94.8915023803711,90.564697265625,1.0474929395978068,0.025621417816111602,0.19635905583818783,1,0.0,0.0,0.0,0.0,0.0,12639.30240823475
2019-06-27,95.21399688720705,90.86524200439452,1.0478233331485898,0.003276142809141902,0.017553648306332516,1,0.0,0.0,-0.0,0.0,-0.0,12639.30240823475
2019-06-28,94.68150329589844,93.33639526367188,1.0175448451514173,-0.29246456966603773,-2.11990476040728,1,1.0,1.0,-0.0,0.0006052634535454253,-0.0006052634535454253,12631.652300408736
2019-07-01,96.1094970703125,94.90592956542967,1.0131260530077322,-0.04217275734110615,-0.2881724647303048,1,0.0,1.0,0.2502918123249316,0.0006039378159023197,0.24968787450902927,15785.622714834883
2019-07-02,96.71549987792967,95.00611114501952,1.0175474520289653,0.04227355513437203,0.3443662483168732,1,0.0,0.0,0.0,0.0,0.0,15785.622714834883
2019-07-03,96.9499969482422,94.85477447509766,1.021672226775682,0.039508289964061305,0.3246975193000428,1,0.0,0.0,-0.0,0.0,-0.0,15785.622714834883
2019-07-05,97.14550018310548,95.41808319091795,1.018427381647073,-0.03088844280368619,-0.1928995338986536,1,0.0,0.0,-0.0,0.0,-0.0,15785.622714834883
2019-07-08,97.61599731445312,94.89682006835938,1.0277162258748878,0.08899554627052453,0.6840496750652716,1,0.0,0.0,0.0,0.0,0.0,15785.622714834883
2019-07-09,99.41500091552734,95.30036926269533,1.0417697912566048,0.13395512205187288,0.9834754085128231,1,0.0,0.0,0.0,0.0,0.0,15785.622714834883
2019-07-10,100.87049865722656,95.02291870117188,1.0597304707812318,0.17181628702697083,1.281448245204407,1,0.0,0.0,0.0,0.0,0.0,15785.622714834883
2019-07-11,100.05349731445312,95.93092346191406,1.0444800595173835,-0.14443933260443487,-1.183349431348782,1,0.0,0.0,-0.0,0.0,-0.0,15785.622714834883
2019-07-12,100.5500030517578,96.93985748291016,1.0378801916893847,-0.06195481494663113,-0.527102430781892,1,0.0,0.0,0.0,0.0,0.0,15785.622714834883
2019-07-15,101.04949951171876,95.7627944946289,1.0536397320941269,0.15001437581302923,1.1033351183405409,1,0.0,0.0,0.0,0.0,0.0,15785.622714834883
2019-07-16,100.49500274658205,96.78852081298828,1.0396529536343413,-0.13146879454014027,-1.111316263678796,1,0.0,0.0,-0.0,0.0,-0.0,15785.622714834883
2019-07-17,99.60150146484376,95.83846282958984,1.0392994616866074,-0.0033613628208826185,-0.08469287262548339,1,0.0,0.0,0.0,0.0,0.0,15785.622714834883
2019-07-18,98.8949966430664,96.4101791381836,1.026979404418516,-0.11627170814782062,-0.9498292067173814,1,0.0,0.0,-0.0,0.0,-0.0,15785.622714834883
2019-07-19,98.22599792480467,95.46012115478516,1.0287929105038063,0.01730204492727694,0.10606800662806183,1,0.0,0.0,0.0,0.0,0.0,15785.622714834883
2019-07-22,99.28150177001952,96.0738754272461,1.0329750875241095,0.039581891779590705,0.27798759733506173,1,0.0,0.0,0.0,0.0,0.0,15785.622714834883
2019-07-23,99.72450256347656,97.8310775756836,1.020536936838511,-0.11572567322232885,-0.9343267081292358,1,0.0,0.0,-0.0,0.0,-0.0,15785.622714834883
2019-07-24,100.04049682617188,98.22622680664062,1.018648956609104,-0.017546622061786366,-0.16648753733748306,1,0.0,0.0,0.0,0.0,0.0,15785.622714834883
2019-07-25,98.69100189208984,97.28459167480467,1.0148256860424192,-0.03590059565043191,-0.32042085860864855,1,0.0,0.0,-0.0,0.0,-0.0,15785.622714834883
2019-07-26,97.15249633789062,97.7133331298828,0.9960536746414085,-0.17522818758921233,-1.4125350882501595,1,0.0,0.0,-0.0,0.0,-0.0,15785.622714834883
2019-07-29,95.62249755859376,97.40225982666016,0.9829850141348689,-0.12246419388394258,-0.9753641130819287,1,0.0,0.0,0.0,0.0,0.0,15785.622714834883
2019-07-30,94.92649841308594,97.18368530273438,0.9773211032186366,-0.053168121835227566,-0.3952050839761544,1,0.0,0.0,0.0,0.0,0.0,15785.622714834883
2019-07-31,93.33899688720705,97.52838134765624,0.9588184147145286,-0.1730111062266957,-1.3288370497771411,1,0.0,0.0,-0.0,0.0,-0.0,15785.622714834883
2019-08-01,92.76599884033205,94.9556655883789,0.9752747596846805,0.15813490292691768,1.3083083847588552,1,0.0,0.0,0.0,0.0,0.0,15785.622714834883
2019-08-02,91.16200256347656,94.9472427368164,0.9615194436415554,-0.13161744812686038,-0.9702579738202376,1,0.0,0.0,-0.0,0.0,-0.0,15785.622714834883
2019-08-05,88.25650024414062,92.12229919433594,0.9583730422778816,-0.031027896368343022,-0.18081960138424233,1,0.0,0.0,0.0,0.0,0.0,15785.622714834883
2019-08-06,89.3915023803711,92.8453598022461,0.9623797995258466,0.03900362698040283,0.3618978354711467,1,0.0,0.0,0.0,0.0,0.0,15785.622714834883
2019-08-07,89.66999816894531,90.8275375366211,0.9847965347100055,0.2233539466379142,1.7407640587081212,1,0.0,0.0,0.0,0.0,0.0,15785.622714834883
2019-08-08,91.64450073242188,92.3661117553711,0.9914811309447368,0.06524378823858967,0.5084300869916288,1,0.0,0.0,-0.0,0.0,-0.0,15785.622714834883
2019-08-09,90.37899780273438,92.26522827148438,0.9807013503574948,-0.10563615415286165,-0.7834631582834819,1,0.0,0.0,-0.0,0.0,-0.0,15785.622714834883
2019-08-12,89.24600219726562,90.5332489013672,0.9852768507997661,0.04568782705516128,0.4046401158896657,1,0.0,0.0,0.0,0.0,0.0,15785.622714834883
2019-08-13,91.21700286865234,91.9289321899414,0.9915832960534731,0.061809285074019726,0.5087022324746195,1,0.0,0.0,0.0,0.0,0.0,15785.622714834883
2019-08-14,88.14800262451172,88.11187744140625,0.9994899576816267,0.08106596935189714,0.6373251102457189,1,0.0,0.0,0.0,0.0,0.0,15785.622714834883
2019-08-15,88.80599975585938,88.4481430053711,1.0035775006451644,0.041433461822975914,0.31260577760448527,1,0.0,0.0,-0.0,0.0,-0.0,15785.622714834883
