Date,AMZN,JPM,META,NVDA
2023-11-10,143.55999755859375,140.05015563964844,326.4893798828125,48.30384063720703
2023-11-13,142.58999633789062,139.4285125732422,326.90643310546875,48.588653564453125
2023-11-14,145.8000030517578,141.97259521484375,333.9770812988281,49.623985290527344
2023-11-15,143.1999969482422,143.21597290039062,330.40203857421875,48.856483459472656
2023-11-16,142.8300018310547,144.8514404296875,331.87176513671875,49.44810104370117
2023-11-17,145.17999267578125,146.16177368164062,332.71588134765625,49.26622009277344
2023-11-20,146.1300048828125,146.61129760742188,337.6116638183594,50.37649917602539
2023-11-21,143.89999389648438,146.3052215576172,334.6424255371094,49.911800384521484
2023-11-22,146.7100067138672,146.64955139160156,339.1211242675781,48.684593200683594
2023-11-24,146.74000549316406,146.8503875732422,335.88372802734375,47.745201110839844
2023-11-27,147.72999572753906,146.5156707763672,332.37823486328125,48.210899353027344
2023-11-28,147.02999877929688,146.8503875732422,336.63848876953125,47.79016876220703
2023-11-29,146.32000732421875,147.596435546875,329.8955993652344,48.10896682739258
2023-11-30,146.08999633789062,149.27975463867188,324.880615234375,46.73985290527344
2023-12-01,147.02999877929688,150.00662231445312,322.5667419433594,46.73485565185547
2023-12-04,144.83999633789062,151.1065216064453,317.8000793457031,45.480655670166016
2023-12-05,146.8800048828125,151.08740234375,316.0820617675781,46.540077209472656
2023-12-06,144.52000427246094,149.4997100830078,315.2479248046875,45.477664947509766
2023-12-07,146.8800048828125,149.95880126953125,324.3244934082031,46.5700569152832
2023-12-08,147.4199981689453,151.61343383789062,330.4417724609375,47.47954559326172
2023-12-11,145.88999938964844,152.16818237304688,323.0235900878906,46.601036071777344
2023-12-12,147.47999572753906,153.5262908935547,331.90155029296875,47.63046646118164
2023-12-13,148.83999633789062,154.04273986816406,332.41790771484375,48.06122589111328
2023-12-14,147.4199981689453,156.84512329101562,330.8588562011719,48.32307434082031
2023-12-15,149.97000122070312,158.03106689453125,332.59674072265625,48.86277770996094
2023-12-18,154.07000732421875,158.98753356933594,342.2294616699219,50.04911422729492
2023-12-19,153.7899932861328,161.11077880859375,347.9295654296875,49.57637405395508
2023-12-20,152.1199951171875,159.29356384277344,346.8570556640625,48.08420944213867
2023-12-21,153.83999633789062,160.20216369628906,351.63372802734375,48.96272277832031
2023-12-22,153.4199981689453,160.10650634765625,350.9385681152344,48.80281066894531
2023-12-26,153.41000366210938,161.0533905029297,352.3685607910156,49.25156021118164
2023-12-27,153.33999633789062,162.01937866210938,355.3477478027344,49.38948440551758
2023-12-28,153.3800048828125,162.88018798828125,355.8343505859375,49.494422912597656
2023-12-29,151.94000244140625,162.68890380859375,351.504638671875,49.494422912597656
2024-01-02,149.92999267578125,164.5826416015625,343.8878479003906,48.14117431640625
2024-01-03,148.47000122070312,163.8653106689453,342.0804748535156,47.542510986328125
2024-01-04,144.57000732421875,164.9527587890625,344.7120666503906,47.971275329589844
